bootstrap_sample,instance_count,median_paired_difference_sensitivity_minus_magnitude,resampling_unit,bootstrap_seed
120,15,-0.17884318399519528,instance,8675309
121,15,-0.2673352773955874,instance,8675309
122,15,-0.2673352773955874,instance,8675309
123,15,-0.2659696180787886,instance,8675309
124,15,-0.2977248373379707,instance,8675309
125,15,-0.2659696180787886,instance,8675309
126,15,-0.22946696899122998,instance,8675309
127,15,-0.2673352773955874,instance,8675309
128,15,-0.22946696899122998,instance,8675309
129,15,-0.2673352773955874,instance,8675309
130,15,-0.22946696899122998,instance,8675309
131,15,-0.22946696899122998,instance,8675309
132,15,-0.17884318399519528,instance,8675309
133,15,-0.2659696180787886,instance,8675309
134,15,-0.17884318399519528,instance,8675309
135,15,-0.2659696180787886,instance,8675309
136,15,-0.22946696899122998,instance,8675309
137,15,-0.2659696180787886,instance,8675309
138,15,-0.17884318399519528,instance,8675309
139,15,-0.22946696899122998,instance,8675309
140,15,-0.22946696899122998,instance,8675309
141,15,-0.2673352773955874,instance,8675309
142,15,-0.17884318399519528,instance,8675309
143,15,-0.1515999042352149,instance,8675309
144,15,0.15302395637115018,instance,8675309
145,15,-0.2859756630598773,instance,8675309
146,15,-0.22946696899122998,instance,8675309
147,15,-0.2859756630598773,instance,8675309
148,15,-0.3156277947922177,instance,8675309
149,15,-0.22946696899122998,instance,8675309
150,15,-0.2859756630598773,instance,8675309
151,15,-0.22946696899122998,instance,8675309
152,15,-0.17884318399519528,instance,8675309
153,15,-0.22946696899122998,instance,8675309
154,15,-0.22946696899122998,instance,8675309
155,15,-0.17884318399519528,instance,8675309
156,15,-0.127918925273331,instance,8675309
157,15,-0.22946696899122998,instance,8675309
158,15,-0.2859756630598773,instance,8675309
159,15,-0.22946696899122998,instance,8675309
160,15,-0.2659696180787886,instance,8675309
161,15,-0.1515999042352149,instance,8675309
162,15,-0.22946696899122998,instance,8675309
163,15,-0.22946696899122998,instance,8675309
164,15,-0.2673352773955874,instance,8675309
165,15,-0.2673352773955874,instance,8675309
166,15,-0.22946696899122998,instance,8675309
167,15,-0.2659696180787886,instance,8675309
168,15,-0.22946696899122998,instance,8675309
169,15,-0.2859756630598773,instance,8675309
170,15,-0.2977248373379707,instance,8675309
171,15,-0.2859756630598773,instance,8675309
172,15,-0.2659696180787886,instance,8675309
173,15,-0.3156277947922177,instance,8675309
174,15,-0.22946696899122998,instance,8675309
175,15,-0.2673352773955874,instance,8675309
176,15,-0.2859756630598773,instance,8675309
177,15,-0.3156277947922177,instance,8675309
178,15,-0.2673352773955874,instance,8675309
179,15,-0.2977248373379707,instance,8675309
180,15,-0.2673352773955874,instance,8675309
181,15,-0.22946696899122998,instance,8675309
182,15,-0.22946696899122998,instance,8675309
183,15,-0.2859756630598773,instance,8675309
184,15,-0.2659696180787886,instance,8675309
185,15,-0.2859756630598773,instance,8675309
186,15,-0.3156277947922177,instance,8675309
187,15,-0.22946696899122998,instance,8675309
188,15,-0.2673352773955874,instance,8675309
189,15,-0.2659696180787886,instance,8675309
190,15,-0.2673352773955874,instance,8675309
191,15,-0.2977248373379707,instance,8675309
192,15,-0.2859756630598773,instance,8675309
193,15,-0.17884318399519528,instance,8675309
194,15,-0.2659696180787886,instance,8675309
195,15,-0.22946696899122998,instance,8675309
196,15,-0.2659696180787886,instance,8675309
197,15,-0.2673352773955874,instance,8675309
198,15,-0.1515999042352149,instance,8675309
199,15,-0.2859756630598773,instance,8675309
200,15,-0.22946696899122998,instance,8675309
201,15,-0.22946696899122998,instance,8675309
202,15,-0.2659696180787886,instance,8675309
203,15,-0.2673352773955874,instance,8675309
204,15,-0.2859756630598773,instance,8675309
205,15,-0.17884318399519528,instance,8675309
206,15,-0.2859756630598773,instance,8675309
207,15,-0.1515999042352149,instance,8675309
208,15,-0.2659696180787886,instance,8675309
209,15,-0.17884318399519528,instance,8675309
210,15,-0.17884318399519528,instance,8675309
211,15,-0.17884318399519528,instance,8675309
212,15,-0.2659696180787886,instance,8675309
213,15,-0.22946696899122998,instance,8675309
214,15,-0.2659696180787886,instance,8675309
215,15,-0.2659696180787886,instance,8675309
216,15,-0.17884318399519528,instance,8675309
217,15,-0.17884318399519528,instance,8675309
218,15,-0.2673352773955874,instance,8675309
219,15,-0.2673352773955874,instance,8675309
220,15,-0.2859756630598773,instance,8675309
221,15,-0.2859756630598773,instance,8675309
222,15,-0.2859756630598773,instance,8675309
223,15,-0.17884318399519528,instance,8675309
224,15,-0.2673352773955874,instance,8675309
225,15,-0.22946696899122998,instance,8675309
226,15,-0.22946696899122998,instance,8675309
227,15,-0.1515999042352149,instance,8675309
228,15,-0.1515999042352149,instance,8675309
229,15,-0.22946696899122998,instance,8675309
230,15,-0.22946696899122998,instance,8675309
231,15,-0.17884318399519528,instance,8675309
232,15,-0.2977248373379707,instance,8675309
233,15,-0.17884318399519528,instance,8675309
234,15,-0.2659696180787886,instance,8675309
235,15,-0.2673352773955874,instance,8675309
236,15,-0.2673352773955874,instance,8675309
237,15,-0.2659696180787886,instance,8675309
238,15,-0.1515999042352149,instance,8675309
239,15,-0.2977248373379707,instance,8675309
240,15,-0.17884318399519528,instance,8675309
241,15,-0.2659696180787886,instance,8675309
242,15,-0.2673352773955874,instance,8675309
243,15,-0.17884318399519528,instance,8675309
244,15,-0.2977248373379707,instance,8675309
245,15,-0.1515999042352149,instance,8675309
246,15,-0.2659696180787886,instance,8675309
247,15,-0.22946696899122998,instance,8675309
248,15,-0.1515999042352149,instance,8675309
249,15,-0.2673352773955874,instance,8675309
250,15,-0.127918925273331,instance,8675309
251,15,-0.22946696899122998,instance,8675309
252,15,-0.127918925273331,instance,8675309
253,15,-0.2859756630598773,instance,8675309
254,15,-0.2659696180787886,instance,8675309
255,15,-0.2673352773955874,instance,8675309
256,15,-0.22946696899122998,instance,8675309
257,15,-0.17884318399519528,instance,8675309
258,15,-0.3156277947922177,instance,8675309
259,15,-0.2673352773955874,instance,8675309
260,15,-0.17884318399519528,instance,8675309
261,15,-0.2673352773955874,instance,8675309
262,15,-0.2673352773955874,instance,8675309
263,15,-0.2977248373379707,instance,8675309
264,15,-0.2659696180787886,instance,8675309
265,15,-0.17884318399519528,instance,8675309
266,15,-0.22946696899122998,instance,8675309
267,15,-0.1515999042352149,instance,8675309
268,15,-0.2659696180787886,instance,8675309
269,15,-0.2659696180787886,instance,8675309
270,15,-0.1515999042352149,instance,8675309
271,15,-0.22946696899122998,instance,8675309
272,15,-0.22946696899122998,instance,8675309
273,15,-0.22946696899122998,instance,8675309
274,15,-0.2673352773955874,instance,8675309
275,15,-0.2659696180787886,instance,8675309
276,15,-0.22946696899122998,instance,8675309
277,15,-0.2673352773955874,instance,8675309
278,15,-0.22946696899122998,instance,8675309
279,15,-0.17884318399519528,instance,8675309
280,15,-0.2859756630598773,instance,8675309
281,15,-0.2859756630598773,instance,8675309
282,15,-0.2659696180787886,instance,8675309
283,15,-0.17884318399519528,instance,8675309
284,15,-0.17884318399519528,instance,8675309
285,15,-0.2859756630598773,instance,8675309
286,15,-0.22946696899122998,instance,8675309
287,15,-0.22946696899122998,instance,8675309
288,15,-0.22946696899122998,instance,8675309
289,15,-0.2977248373379707,instance,8675309
290,15,-0.22946696899122998,instance,8675309
291,15,-0.17884318399519528,instance,8675309
292,15,-0.2673352773955874,instance,8675309
293,15,-0.22946696899122998,instance,8675309
294,15,-0.17884318399519528,instance,8675309
295,15,-0.2673352773955874,instance,8675309
296,15,-0.17884318399519528,instance,8675309
297,15,-0.22946696899122998,instance,8675309
298,15,-0.2659696180787886,instance,8675309
299,15,-0.17884318399519528,instance,8675309
300,15,-0.2673352773955874,instance,8675309
301,15,-0.2673352773955874,instance,8675309
302,15,-0.2673352773955874,instance,8675309
303,15,-0.2673352773955874,instance,8675309
304,15,-0.3156277947922177,instance,8675309
305,15,-0.17884318399519528,instance,8675309
306,15,-0.17884318399519528,instance,8675309
307,15,-0.2673352773955874,instance,8675309
308,15,-0.2673352773955874,instance,8675309
309,15,-0.2673352773955874,instance,8675309
310,15,-0.2673352773955874,instance,8675309
311,15,-0.22946696899122998,instance,8675309
312,15,-0.17884318399519528,instance,8675309
313,15,-0.2659696180787886,instance,8675309
314,15,-0.17884318399519528,instance,8675309
315,15,-0.17884318399519528,instance,8675309
316,15,-0.2659696180787886,instance,8675309
317,15,-0.2659696180787886,instance,8675309
318,15,-0.2673352773955874,instance,8675309
319,15,-0.2977248373379707,instance,8675309
320,15,-0.2859756630598773,instance,8675309
321,15,-0.2859756630598773,instance,8675309
322,15,-0.1515999042352149,instance,8675309
323,15,-0.2659696180787886,instance,8675309
324,15,-0.22946696899122998,instance,8675309
325,15,-0.22946696899122998,instance,8675309
326,15,-0.2673352773955874,instance,8675309
327,15,-0.2859756630598773,instance,8675309
328,15,-0.22946696899122998,instance,8675309
329,15,-0.2659696180787886,instance,8675309
330,15,-0.2859756630598773,instance,8675309
331,15,-0.17884318399519528,instance,8675309
332,15,-0.3156277947922177,instance,8675309
333,15,-0.1515999042352149,instance,8675309
334,15,-0.2673352773955874,instance,8675309
335,15,-0.22946696899122998,instance,8675309
336,15,-0.22946696899122998,instance,8675309
337,15,-0.2673352773955874,instance,8675309
338,15,-0.2659696180787886,instance,8675309
339,15,-0.22946696899122998,instance,8675309
340,15,-0.2859756630598773,instance,8675309
341,15,-0.22946696899122998,instance,8675309
342,15,-0.1515999042352149,instance,8675309
343,15,-0.22946696899122998,instance,8675309
344,15,-0.1515999042352149,instance,8675309
345,15,-0.2859756630598773,instance,8675309
346,15,-0.2659696180787886,instance,8675309
347,15,-0.22946696899122998,instance,8675309
348,15,-0.2659696180787886,instance,8675309
349,15,-0.2659696180787886,instance,8675309
350,15,-0.2659696180787886,instance,8675309
351,15,-0.22946696899122998,instance,8675309
352,15,-0.2859756630598773,instance,8675309
353,15,-0.2659696180787886,instance,8675309
354,15,-0.2859756630598773,instance,8675309
355,15,-0.2659696180787886,instance,8675309
356,15,-0.2977248373379707,instance,8675309
357,15,-0.22946696899122998,instance,8675309
358,15,-0.2859756630598773,instance,8675309
359,15,-0.17884318399519528,instance,8675309
360,15,-0.2673352773955874,instance,8675309
361,15,-0.2659696180787886,instance,8675309
362,15,-0.2659696180787886,instance,8675309
363,15,-0.2673352773955874,instance,8675309
364,15,-0.2673352773955874,instance,8675309
365,15,-0.2977248373379707,instance,8675309
366,15,-0.2673352773955874,instance,8675309
367,15,-0.22946696899122998,instance,8675309
368,15,-0.22946696899122998,instance,8675309
369,15,-0.2859756630598773,instance,8675309
370,15,-0.1515999042352149,instance,8675309
371,15,-0.2673352773955874,instance,8675309
372,15,-0.2859756630598773,instance,8675309
373,15,-0.22946696899122998,instance,8675309
374,15,-0.22946696899122998,instance,8675309
375,15,-0.22946696899122998,instance,8675309
376,15,-0.22946696899122998,instance,8675309
377,15,-0.17884318399519528,instance,8675309
378,15,-0.2659696180787886,instance,8675309
379,15,-0.127918925273331,instance,8675309
380,15,-0.1515999042352149,instance,8675309
381,15,-0.2859756630598773,instance,8675309
382,15,-0.2659696180787886,instance,8675309
383,15,-0.2659696180787886,instance,8675309
384,15,-0.2659696180787886,instance,8675309
385,15,-0.22946696899122998,instance,8675309
386,15,-0.2659696180787886,instance,8675309
387,15,-0.22946696899122998,instance,8675309
388,15,-0.2659696180787886,instance,8675309
389,15,-0.2673352773955874,instance,8675309
390,15,-0.1515999042352149,instance,8675309
391,15,-0.2659696180787886,instance,8675309
392,15,-0.22946696899122998,instance,8675309
393,15,-0.22946696899122998,instance,8675309
394,15,-0.2673352773955874,instance,8675309
395,15,-0.2659696180787886,instance,8675309
396,15,-0.2673352773955874,instance,8675309
397,15,-0.2673352773955874,instance,8675309
398,15,-0.17884318399519528,instance,8675309
399,15,-0.1515999042352149,instance,8675309
400,15,-0.2673352773955874,instance,8675309
401,15,-0.2673352773955874,instance,8675309
402,15,-0.2673352773955874,instance,8675309
403,15,-0.2673352773955874,instance,8675309
404,15,-0.2659696180787886,instance,8675309
405,15,-0.22946696899122998,instance,8675309
406,15,-0.3156277947922177,instance,8675309
407,15,-0.2659696180787886,instance,8675309
408,15,-0.22946696899122998,instance,8675309
409,15,-0.17884318399519528,instance,8675309
410,15,-0.2673352773955874,instance,8675309
411,15,-0.22946696899122998,instance,8675309
412,15,-0.2659696180787886,instance,8675309
413,15,-0.2659696180787886,instance,8675309
414,15,-0.2673352773955874,instance,8675309
415,15,-0.2659696180787886,instance,8675309
416,15,-0.2859756630598773,instance,8675309
417,15,-0.22946696899122998,instance,8675309
418,15,-0.2859756630598773,instance,8675309
419,15,-0.2659696180787886,instance,8675309
420,15,-0.2977248373379707,instance,8675309
421,15,-0.2659696180787886,instance,8675309
422,15,-0.2659696180787886,instance,8675309
423,15,-0.2659696180787886,instance,8675309
424,15,-0.22946696899122998,instance,8675309
425,15,-0.2659696180787886,instance,8675309
426,15,-0.2977248373379707,instance,8675309
427,15,-0.2673352773955874,instance,8675309
428,15,-0.22946696899122998,instance,8675309
429,15,-0.17884318399519528,instance,8675309
430,15,-0.17884318399519528,instance,8675309
431,15,-0.22946696899122998,instance,8675309
432,15,-0.2673352773955874,instance,8675309
433,15,-0.17884318399519528,instance,8675309
434,15,-0.22946696899122998,instance,8675309
435,15,-0.17884318399519528,instance,8675309
436,15,-0.17884318399519528,instance,8675309
437,15,-0.2673352773955874,instance,8675309
438,15,-0.2659696180787886,instance,8675309
439,15,-0.2673352773955874,instance,8675309
440,15,-0.22946696899122998,instance,8675309
441,15,-0.22946696899122998,instance,8675309
442,15,-0.22946696899122998,instance,8675309
443,15,-0.2673352773955874,instance,8675309
444,15,-0.2659696180787886,instance,8675309
445,15,-0.17884318399519528,instance,8675309
446,15,-0.22946696899122998,instance,8675309
447,15,-0.1515999042352149,instance,8675309
448,15,-0.17884318399519528,instance,8675309
449,15,-0.17884318399519528,instance,8675309
450,15,-0.2659696180787886,instance,8675309
451,15,-0.22946696899122998,instance,8675309
452,15,-0.22946696899122998,instance,8675309
453,15,-0.17884318399519528,instance,8675309
454,15,-0.2659696180787886,instance,8675309
455,15,-0.2673352773955874,instance,8675309
456,15,-0.22946696899122998,instance,8675309
457,15,-0.22946696899122998,instance,8675309
458,15,-0.2977248373379707,instance,8675309
459,15,-0.22946696899122998,instance,8675309
460,15,-0.2659696180787886,instance,8675309
461,15,-0.17884318399519528,instance,8675309
462,15,-0.2673352773955874,instance,8675309
463,15,-0.2659696180787886,instance,8675309
464,15,-0.2659696180787886,instance,8675309
465,15,-0.22946696899122998,instance,8675309
466,15,-0.22946696899122998,instance,8675309
467,15,-0.2659696180787886,instance,8675309
468,15,-0.2859756630598773,instance,8675309
469,15,-0.22946696899122998,instance,8675309
470,15,-0.22946696899122998,instance,8675309
471,15,-0.2859756630598773,instance,8675309
472,15,-0.17884318399519528,instance,8675309
473,15,-0.2977248373379707,instance,8675309
474,15,-0.22946696899122998,instance,8675309
475,15,-0.22946696899122998,instance,8675309
476,15,-0.22946696899122998,instance,8675309
477,15,-0.22946696899122998,instance,8675309
478,15,-0.22946696899122998,instance,8675309
479,15,-0.2673352773955874,instance,8675309
480,15,-0.2659696180787886,instance,8675309
481,15,-0.2673352773955874,instance,8675309
482,15,-0.2859756630598773,instance,8675309
483,15,-0.2977248373379707,instance,8675309
484,15,-0.06167886880346568,instance,8675309
485,15,-0.2977248373379707,instance,8675309
486,15,-0.2673352773955874,instance,8675309
487,15,-0.2859756630598773,instance,8675309
488,15,-0.2673352773955874,instance,8675309
489,15,-0.2659696180787886,instance,8675309
490,15,-0.2659696180787886,instance,8675309
491,15,-0.2659696180787886,instance,8675309
492,15,-0.22946696899122998,instance,8675309
493,15,-0.127918925273331,instance,8675309
494,15,-0.3985956138757133,instance,8675309
495,15,-0.2673352773955874,instance,8675309
496,15,-0.22946696899122998,instance,8675309
497,15,-0.2673352773955874,instance,8675309
498,15,-0.17884318399519528,instance,8675309
499,15,-0.22946696899122998,instance,8675309
500,15,-0.22946696899122998,instance,8675309
501,15,-0.2659696180787886,instance,8675309
502,15,-0.2659696180787886,instance,8675309
503,15,-0.22946696899122998,instance,8675309
504,15,-0.2977248373379707,instance,8675309
505,15,-0.22946696899122998,instance,8675309
506,15,-0.17884318399519528,instance,8675309
507,15,-0.17884318399519528,instance,8675309
508,15,-0.2659696180787886,instance,8675309
509,15,-0.2859756630598773,instance,8675309
510,15,-0.22946696899122998,instance,8675309
511,15,-0.17884318399519528,instance,8675309
512,15,-0.3156277947922177,instance,8675309
513,15,-0.22946696899122998,instance,8675309
514,15,-0.2673352773955874,instance,8675309
515,15,-0.22946696899122998,instance,8675309
516,15,-0.2673352773955874,instance,8675309
517,15,-0.1515999042352149,instance,8675309
518,15,-0.17884318399519528,instance,8675309
519,15,-0.1515999042352149,instance,8675309
520,15,-0.2673352773955874,instance,8675309
521,15,-0.22946696899122998,instance,8675309
522,15,-0.2659696180787886,instance,8675309
523,15,-0.17884318399519528,instance,8675309
524,15,-0.2673352773955874,instance,8675309
525,15,-0.2659696180787886,instance,8675309
526,15,-0.2859756630598773,instance,8675309
527,15,-0.3156277947922177,instance,8675309
528,15,-0.22946696899122998,instance,8675309
529,15,-0.1515999042352149,instance,8675309
530,15,-0.2673352773955874,instance,8675309
531,15,-0.127918925273331,instance,8675309
532,15,-0.17884318399519528,instance,8675309
533,15,-0.2673352773955874,instance,8675309
534,15,-0.22946696899122998,instance,8675309
535,15,-0.22946696899122998,instance,8675309
536,15,-0.22946696899122998,instance,8675309
537,15,-0.22946696899122998,instance,8675309
538,15,-0.17884318399519528,instance,8675309
539,15,-0.17884318399519528,instance,8675309
540,15,-0.2659696180787886,instance,8675309
541,15,-0.06167886880346568,instance,8675309
542,15,-0.2977248373379707,instance,8675309
543,15,-0.2659696180787886,instance,8675309
544,15,-0.127918925273331,instance,8675309
545,15,-0.2659696180787886,instance,8675309
546,15,-0.22946696899122998,instance,8675309
547,15,-0.17884318399519528,instance,8675309
548,15,-0.1515999042352149,instance,8675309
549,15,-0.22946696899122998,instance,8675309
550,15,-0.1515999042352149,instance,8675309
551,15,-0.2659696180787886,instance,8675309
552,15,-0.2977248373379707,instance,8675309
553,15,-0.22946696899122998,instance,8675309
554,15,-0.2659696180787886,instance,8675309
555,15,-0.2859756630598773,instance,8675309
556,15,-0.2859756630598773,instance,8675309
557,15,-0.2659696180787886,instance,8675309
558,15,-0.2659696180787886,instance,8675309
559,15,-0.2977248373379707,instance,8675309
560,15,-0.22946696899122998,instance,8675309
561,15,-0.2859756630598773,instance,8675309
562,15,-0.2977248373379707,instance,8675309
563,15,-0.22946696899122998,instance,8675309
564,15,-0.2659696180787886,instance,8675309
565,15,-0.2659696180787886,instance,8675309
566,15,-0.22946696899122998,instance,8675309
567,15,-0.22946696899122998,instance,8675309
568,15,-0.17884318399519528,instance,8675309
569,15,-0.2673352773955874,instance,8675309
570,15,-0.22946696899122998,instance,8675309
571,15,-0.2977248373379707,instance,8675309
572,15,-0.17884318399519528,instance,8675309
573,15,-0.2673352773955874,instance,8675309
574,15,-0.2659696180787886,instance,8675309
575,15,-0.2659696180787886,instance,8675309
576,15,-0.22946696899122998,instance,8675309
577,15,-0.2977248373379707,instance,8675309
578,15,-0.22946696899122998,instance,8675309
579,15,-0.22946696899122998,instance,8675309
580,15,-0.3156277947922177,instance,8675309
581,15,-0.17884318399519528,instance,8675309
582,15,-0.1515999042352149,instance,8675309
583,15,-0.22946696899122998,instance,8675309
584,15,-0.2859756630598773,instance,8675309
585,15,-0.17884318399519528,instance,8675309
586,15,-0.22946696899122998,instance,8675309
587,15,-0.2673352773955874,instance,8675309
588,15,-0.127918925273331,instance,8675309
589,15,-0.22946696899122998,instance,8675309
590,15,-0.3156277947922177,instance,8675309
591,15,-0.2659696180787886,instance,8675309
592,15,-0.2659696180787886,instance,8675309
593,15,-0.22946696899122998,instance,8675309
594,15,-0.2977248373379707,instance,8675309
595,15,-0.2659696180787886,instance,8675309
596,15,-0.2659696180787886,instance,8675309
597,15,-0.22946696899122998,instance,8675309
598,15,-0.2859756630598773,instance,8675309
599,15,-0.2977248373379707,instance,8675309
600,15,-0.2859756630598773,instance,8675309
601,15,-0.17884318399519528,instance,8675309
602,15,-0.1515999042352149,instance,8675309
603,15,-0.2659696180787886,instance,8675309
604,15,-0.2859756630598773,instance,8675309
605,15,-0.2673352773955874,instance,8675309
606,15,-0.22946696899122998,instance,8675309
607,15,-0.2659696180787886,instance,8675309
608,15,-0.17884318399519528,instance,8675309
609,15,-0.2977248373379707,instance,8675309
610,15,-0.1515999042352149,instance,8675309
611,15,-0.2977248373379707,instance,8675309
612,15,-0.2977248373379707,instance,8675309
613,15,-0.3156277947922177,instance,8675309
614,15,-0.3156277947922177,instance,8675309
615,15,-0.17884318399519528,instance,8675309
616,15,-0.2659696180787886,instance,8675309
617,15,-0.17884318399519528,instance,8675309
618,15,-0.2673352773955874,instance,8675309
619,15,-0.1515999042352149,instance,8675309
620,15,-0.2673352773955874,instance,8675309
621,15,-0.3156277947922177,instance,8675309
622,15,-0.2673352773955874,instance,8675309
623,15,-0.22946696899122998,instance,8675309
624,15,-0.2859756630598773,instance,8675309
625,15,-0.2673352773955874,instance,8675309
626,15,-0.22946696899122998,instance,8675309
627,15,-0.2977248373379707,instance,8675309
628,15,-0.2659696180787886,instance,8675309
629,15,-0.2659696180787886,instance,8675309
630,15,-0.22946696899122998,instance,8675309
631,15,-0.2859756630598773,instance,8675309
632,15,-0.2659696180787886,instance,8675309
633,15,-0.2659696180787886,instance,8675309
634,15,-0.2859756630598773,instance,8675309
635,15,-0.2859756630598773,instance,8675309
636,15,-0.22946696899122998,instance,8675309
637,15,-0.17884318399519528,instance,8675309
638,15,-0.22946696899122998,instance,8675309
639,15,-0.17884318399519528,instance,8675309
640,15,-0.2859756630598773,instance,8675309
641,15,-0.22946696899122998,instance,8675309
642,15,-0.2859756630598773,instance,8675309
643,15,-0.2659696180787886,instance,8675309
644,15,-0.2659696180787886,instance,8675309
645,15,-0.2659696180787886,instance,8675309
646,15,-0.2659696180787886,instance,8675309
647,15,-0.2859756630598773,instance,8675309
648,15,-0.3156277947922177,instance,8675309
649,15,-0.1515999042352149,instance,8675309
650,15,-0.22946696899122998,instance,8675309
651,15,-0.2859756630598773,instance,8675309
652,15,-0.22946696899122998,instance,8675309
653,15,-0.127918925273331,instance,8675309
654,15,-0.2659696180787886,instance,8675309
655,15,-0.22946696899122998,instance,8675309
656,15,-0.22946696899122998,instance,8675309
657,15,-0.2977248373379707,instance,8675309
658,15,-0.22946696899122998,instance,8675309
659,15,-0.2673352773955874,instance,8675309
660,15,-0.2673352773955874,instance,8675309
661,15,-0.22946696899122998,instance,8675309
662,15,-0.2673352773955874,instance,8675309
663,15,-0.22946696899122998,instance,8675309
664,15,-0.2659696180787886,instance,8675309
665,15,-0.2673352773955874,instance,8675309
666,15,-0.2673352773955874,instance,8675309
667,15,-0.3156277947922177,instance,8675309
668,15,-0.2859756630598773,instance,8675309
669,15,-0.17884318399519528,instance,8675309
670,15,-0.2673352773955874,instance,8675309
671,15,-0.2673352773955874,instance,8675309
672,15,-0.2673352773955874,instance,8675309
673,15,-0.2673352773955874,instance,8675309
674,15,-0.2673352773955874,instance,8675309
675,15,-0.2977248373379707,instance,8675309
676,15,-0.2673352773955874,instance,8675309
677,15,-0.2859756630598773,instance,8675309
678,15,-0.2673352773955874,instance,8675309
679,15,-0.2659696180787886,instance,8675309
680,15,-0.1515999042352149,instance,8675309
681,15,-0.1515999042352149,instance,8675309
682,15,-0.2673352773955874,instance,8675309
683,15,-0.2659696180787886,instance,8675309
684,15,-0.2859756630598773,instance,8675309
685,15,-0.2673352773955874,instance,8675309
686,15,-0.1515999042352149,instance,8675309
687,15,-0.2673352773955874,instance,8675309
688,15,-0.2977248373379707,instance,8675309
689,15,-0.2859756630598773,instance,8675309
690,15,-0.2859756630598773,instance,8675309
691,15,-0.2859756630598773,instance,8675309
692,15,-0.2673352773955874,instance,8675309
693,15,-0.22946696899122998,instance,8675309
694,15,-0.2859756630598773,instance,8675309
695,15,-0.22946696899122998,instance,8675309
696,15,-0.2859756630598773,instance,8675309
697,15,-0.2859756630598773,instance,8675309
698,15,-0.2659696180787886,instance,8675309
699,15,-0.2673352773955874,instance,8675309
700,15,-0.22946696899122998,instance,8675309
701,15,-0.22946696899122998,instance,8675309
702,15,-0.2659696180787886,instance,8675309
703,15,-0.17884318399519528,instance,8675309
704,15,-0.2659696180787886,instance,8675309
705,15,-0.2673352773955874,instance,8675309
706,15,-0.2659696180787886,instance,8675309
707,15,-0.22946696899122998,instance,8675309
708,15,-0.2673352773955874,instance,8675309
709,15,-0.2659696180787886,instance,8675309
710,15,-0.2659696180787886,instance,8675309
711,15,-0.1515999042352149,instance,8675309
712,15,-0.1515999042352149,instance,8675309
713,15,-0.2977248373379707,instance,8675309
714,15,-0.1515999042352149,instance,8675309
715,15,-0.22946696899122998,instance,8675309
716,15,-0.22946696899122998,instance,8675309
717,15,-0.17884318399519528,instance,8675309
718,15,-0.22946696899122998,instance,8675309
719,15,-0.22946696899122998,instance,8675309
720,15,-0.2659696180787886,instance,8675309
721,15,-0.2859756630598773,instance,8675309
722,15,-0.2659696180787886,instance,8675309
723,15,-0.2659696180787886,instance,8675309
724,15,-0.17884318399519528,instance,8675309
725,15,-0.2673352773955874,instance,8675309
726,15,-0.2673352773955874,instance,8675309
727,15,-0.22946696899122998,instance,8675309
728,15,-0.22946696899122998,instance,8675309
729,15,-0.2659696180787886,instance,8675309
730,15,-0.17884318399519528,instance,8675309
731,15,-0.22946696899122998,instance,8675309
732,15,-0.2659696180787886,instance,8675309
733,15,-0.2673352773955874,instance,8675309
734,15,-0.2659696180787886,instance,8675309
735,15,-0.22946696899122998,instance,8675309
736,15,-0.2659696180787886,instance,8675309
737,15,-0.2859756630598773,instance,8675309
738,15,-0.2859756630598773,instance,8675309
739,15,-0.2673352773955874,instance,8675309
740,15,-0.17884318399519528,instance,8675309
741,15,-0.2659696180787886,instance,8675309
742,15,-0.2659696180787886,instance,8675309
743,15,-0.22946696899122998,instance,8675309
744,15,-0.22946696899122998,instance,8675309
745,15,-0.2673352773955874,instance,8675309
746,15,-0.22946696899122998,instance,8675309
747,15,-0.2859756630598773,instance,8675309
748,15,-0.2859756630598773,instance,8675309
749,15,-0.1515999042352149,instance,8675309
750,15,-0.2659696180787886,instance,8675309
751,15,-0.17884318399519528,instance,8675309
752,15,-0.2659696180787886,instance,8675309
753,15,-0.2977248373379707,instance,8675309
754,15,-0.2859756630598773,instance,8675309
755,15,-0.2859756630598773,instance,8675309
756,15,-0.17884318399519528,instance,8675309
757,15,-0.22946696899122998,instance,8675309
758,15,-0.2673352773955874,instance,8675309
759,15,-0.2659696180787886,instance,8675309
760,15,-0.2659696180787886,instance,8675309
761,15,-0.3985956138757133,instance,8675309
762,15,-0.2659696180787886,instance,8675309
763,15,-0.2659696180787886,instance,8675309
764,15,-0.2659696180787886,instance,8675309
765,15,-0.2859756630598773,instance,8675309
766,15,-0.22946696899122998,instance,8675309
767,15,-0.22946696899122998,instance,8675309
768,15,-0.2659696180787886,instance,8675309
769,15,-0.1515999042352149,instance,8675309
770,15,-0.2977248373379707,instance,8675309
771,15,-0.2859756630598773,instance,8675309
772,15,-0.2659696180787886,instance,8675309
773,15,-0.2659696180787886,instance,8675309
774,15,-0.2859756630598773,instance,8675309
775,15,-0.2977248373379707,instance,8675309
776,15,-0.22946696899122998,instance,8675309
777,15,-0.2659696180787886,instance,8675309
778,15,-0.2673352773955874,instance,8675309
779,15,-0.2673352773955874,instance,8675309
780,15,-0.22946696899122998,instance,8675309
781,15,-0.22946696899122998,instance,8675309
782,15,-0.1515999042352149,instance,8675309
783,15,-0.22946696899122998,instance,8675309
